movieId,Title,genres,rating,NbRatings,year,Popularity %
36477,"Baxter, The  ",Comedy|Drama|Romance,3.227272727,121,2005,0.000451138
39231,Elizabethtown  ,Comedy|Drama|Romance,3.11299435,1416,2005,0.005092484
39414,Shopgirl  ,Comedy|Drama|Romance,3.252753978,817,2005,0.003070163
39449,Prime  ,Comedy|Drama|Romance,3.170988655,617,2005,0.00226031
41025,"Good Woman, A  ",Comedy|Drama|Romance,3.346153846,143,2004,0.000552803
41573,"Family Stone, The  ",Comedy|Drama|Romance,3.230987055,1236,2005,0.00461362
41769,Mozart and the Whale  ,Comedy|Drama|Romance,3.475,140,2005,0.000562045
42007,Rumor Has It...  ,Comedy|Drama|Romance,2.826450893,896,2005,0.002925752
43684,Something New  ,Comedy|Drama|Romance,3.3575,200,2006,0.000775772
43744,Imagine Me & You  ,Comedy|Drama|Romance,3.43,400,2005,0.001585047
44864,Friends with Money  ,Comedy|Drama|Romance,3.031481481,540,2006,0.001891197
45501,"Break-Up, The  ",Comedy|Drama|Romance,2.863796909,2265,2006,0.007493739
47976,Trust the Man  ,Comedy|Drama|Romance,2.871287129,101,2005,0.000335032
48342,Conversations with Other Women  ,Comedy|Drama|Romance,3.544776119,201,2005,0.000823139
48744,Shortbus  ,Comedy|Drama|Romance,3.533417402,793,2006,0.003237101
49130,"Good Year, A  ",Comedy|Drama|Romance,3.536439665,837,2006,0.003419636
49284,10 Items or Less  ,Comedy|Drama|Romance,3.347058824,425,2006,0.001643389
50685,Waitress  ,Comedy|Drama|Romance,3.528472821,1159,2007,0.004724527
50792,Catch and Release  ,Comedy|Drama|Romance,3.035791757,461,2006,0.001616818
50802,Because I Said So  ,Comedy|Drama|Romance,2.947916667,576,2007,0.001961669
51094,Gray Matters  ,Comedy|Drama|Romance,2.901869159,107,2006,0.000358715
51903,I Think I Love My Wife  ,Comedy|Drama|Romance,2.700564972,177,2007,0.000552225
52668,In the Land of Women  ,Comedy|Drama|Romance,3.264792899,338,2007,0.001274854
52838,Year of the Dog  ,Comedy|Drama|Romance,2.82231405,121,2007,0.000394529
52973,Knocked Up  ,Comedy|Drama|Romance,3.413657771,8281,2007,0.032658098
53002,Georgia Rule  ,Comedy|Drama|Romance,2.949186992,246,2007,0.000838157
53318,Cashback  ,Comedy|Drama|Romance,3.636211513,1494,2006,0.006276071
54276,No Reservations  ,Comedy|Drama|Romance,3.252840909,880,2007,0.003306996
54780,"Nanny Diaries, The  ",Comedy|Drama|Romance,3.020325203,615,2007,0.002145937
54796,2 Days in Paris  ,Comedy|Drama|Romance,3.376977153,569,2007,0.002219875
55261,"Heartbreak Kid, The  ",Comedy|Drama|Romance,2.748764415,607,2007,0.001927589
55267,Dan in Real Life  ,Comedy|Drama|Romance,3.408646003,1839,2007,0.007241887
55451,The Jane Austen Book Club  ,Comedy|Drama|Romance,3.372093023,473,2007,0.001842675
56367,Juno  ,Comedy|Drama|Romance,3.732847154,18306,2007,0.078944484
56908,Dedication  ,Comedy|Drama|Romance,3.51986755,151,2007,0.000614033
56941,P.S. I Love You  ,Comedy|Drama|Romance,3.502896152,2417,2007,0.009781198
58047,"Definitely, Maybe  ",Comedy|Drama|Romance,3.566895369,2332,2008,0.009609638
58418,Then She Found Me  ,Comedy|Drama|Romance,2.856,125,2007,0.000412436
58806,Smart People  ,Comedy|Drama|Romance,3.110103627,386,2008,0.001386916
58839,Leatherheads  ,Comedy|Drama|Romance,2.890710383,366,2008,0.001222289
59985,Chaos Theory  ,Comedy|Drama|Romance,3.446666667,375,2007,0.001493202
60293,"Wackness, The  ",Comedy|Drama|Romance,3.512219959,491,2008,0.001992284
60950,Vicky Cristina Barcelona  ,Comedy|Drama|Romance,3.605112005,3482,2008,0.014502259
62155,Nick and Norah's Infinite Playlist  ,Comedy|Drama|Romance,3.373818788,1799,2008,0.007011986
62434,Zack and Miri Make a Porno  ,Comedy|Drama|Romance,3.218143204,3296,2008,0.012254079
66203,He's Just Not That Into You  ,Comedy|Drama|Romance,3.251145738,2182,2009,0.008195573
66665,Away We Go  ,Comedy|Drama|Romance,3.651380232,1123,2009,0.004737235
66762,Paris  ,Comedy|Drama|Romance,3.555045872,109,2008,0.000447672
69757,  Days of Summer  ,Comedy|Drama|Romance,3.725343538,11498,2009,0.049485362
69934,My Sassy Girl  ,Comedy|Drama|Romance,3.325925926,135,2008,0.000518722
70183,"Ugly Truth, The  ",Comedy|Drama|Romance,3.232115677,1971,2009,0.007359726
70293,Julie & Julia  ,Comedy|Drama|Romance,3.514280274,2626,2009,0.010661523
71325,Love Happens  ,Comedy|Drama|Romance,2.949612403,258,2009,0.00087917
71688,Jab We Met  ,Comedy|Drama|Romance,3.718518519,135,2007,0.000579952
73266,Youth in Revolt  ,Comedy|Drama|Romance,3.355004677,1069,2009,0.00414342
73881,3 Idiots  ,Comedy|Drama|Romance,3.930971512,1369,2009,0.006217152
74275,I Love You Phillip Morris  ,Comedy|Drama|Romance,3.291218638,1116,2009,0.004243352
74754,"Room, The  ",Comedy|Drama|Romance,2.403731343,670,2003,0.001860582
77421,Cyrus  ,Comedy|Drama|Romance,3.175213675,351,2010,0.001287562
78034,Cemetery Junction  ,Comedy|Drama|Romance,3.443627451,204,2010,0.000811586
78174,Sex and the City 2  ,Comedy|Drama|Romance,2.339285714,700,2010,0.001891775
80586,Flipped  ,Comedy|Drama|Romance,3.844076655,574,2010,0.00254913
80775,Tamara Drewe  ,Comedy|Drama|Romance,3.025477707,157,2010,0.000548759
81784,Morning Glory  ,Comedy|Drama|Romance,3.269178082,730,2010,0.002757081
82167,Love and Other Drugs  ,Comedy|Drama|Romance,3.370418848,1528,2010,0.005949704
82499,How Do You Know  ,Comedy|Drama|Romance,2.772988506,348,2010,0.001114847
86817,Something Borrowed  ,Comedy|Drama|Romance,3.1678487,423,2011,0.001548078
87234,Submarine  ,Comedy|Drama|Romance,3.727828746,1308,2010,0.005633157
87522,Larry Crowne  ,Comedy|Drama|Romance,3.069212411,419,2011,0.001485693
88163,"Crazy, Stupid, Love.  ",Comedy|Drama|Romance,3.751671787,5533,2011,0.02398135
89904,The Artist  ,Comedy|Drama|Romance,3.741051863,2738,2011,0.011833557
90476,"Little Bit of Heaven, A  ",Comedy|Drama|Romance,3.251592357,157,2011,0.000589772
93740,Salmon Fishing in the Yemen  ,Comedy|Drama|Romance,3.477272727,506,2011,0.002032719
94469,Red Dog  ,Comedy|Drama|Romance,3.793269231,104,2011,0.000455759
94959,Moonrise Kingdom  ,Comedy|Drama|Romance,3.959125834,7939,2012,0.036312256
95199,What to Expect When You're Expecting  ,Comedy|Drama|Romance,3.020504732,317,2012,0.001106183
95309,Seeking a Friend for the End of the World  ,Comedy|Drama|Romance,3.429721816,1366,2012,0.005412498
95443,"Giant Mechanical Man, The  ",Comedy|Drama|Romance,3.504237288,118,2012,0.000477709
96314,Celeste and Jesse Forever    ,Comedy|Drama|Romance,3.378326996,263,2012,0.001026468
96975,LOL  ,Comedy|Drama|Romance,2.882550336,149,2012,0.000496194
98230,10 Years  ,Comedy|Drama|Romance,2.980952381,105,2011,0.000361603
98956,Barfi!  ,Comedy|Drama|Romance,3.617857143,140,2012,0.00058515
101415,"First Time, The  ",Comedy|Drama|Romance,3.6,440,2012,0.001829967
103027,Much Ado About Nothing  ,Comedy|Drama|Romance,3.381516588,211,2012,0.000824294
103539,The Spectacular Now  ,Comedy|Drama|Romance,3.617263844,1228,2013,0.005131764
103606,Stuck in Love  ,Comedy|Drama|Romance,3.843444227,511,2012,0.002268974
103801,Drinking Buddies  ,Comedy|Drama|Romance,3.227272727,451,2013,0.001681513
104863,What If  ,Comedy|Drama|Romance,3.557793345,571,2013,0.002346956
105211,Enough Said  ,Comedy|Drama|Romance,3.48496994,499,2013,0.002009036
105213,Don Jon  ,Comedy|Drama|Romance,3.124791551,1799,2013,0.00649442
106330,Last Vegas  ,Comedy|Drama|Romance,3.231034483,580,2013,0.002164999
109853,Barefoot  ,Comedy|Drama|Romance,3.32885906,149,2014,0.00057302
113225,Magic in the Moonlight  ,Comedy|Drama|Romance,3.4359401,601,2014,0.002385658
113829,"One I Love, The  ",Comedy|Drama|Romance,3.653198653,594,2014,0.002506963
127140,Sleeping with Other People  ,Comedy|Drama|Romance,3.388663968,247,2015,0.000966971
134528,Aloha  ,Comedy|Drama|Romance,2.717213115,366,2015,0.001148928
159193,Café Society  ,Comedy|Drama|Romance,3.343269231,520,2016,0.002008458
159415,Swiss Army Man  ,Comedy|Drama|Romance,3.469759735,1207,2016,0.004838322
164909,La La Land  ,Comedy|Drama|Romance,3.732564307,3771,2016,0.016261176
26509,Electric Dreams  ,Comedy|Drama|Romance|Sci-Fi,3.261682243,107,1984,0.000403194
53161,"I'm a Cyborg, But That's OK    ",Comedy|Drama|Romance|Sci-Fi,3.574292453,424,2006,0.00175083
120392,Comet  ,Comedy|Drama|Romance|Sci-Fi,3.559748428,159,2014,0.00065389
496,What Happened Was...  ,Comedy|Drama|Romance|Thriller,3.276762402,383,1994,0.001449879
5666,"Rules of Attraction, The  ",Comedy|Drama|Romance|Thriller,3.278332145,1403,2002,0.005313721
81804,Wild Target  ,Comedy|Drama|Romance|Thriller,3.447841727,278,2010,0.001107338
356,Forrest Gump  ,Comedy|Drama|Romance|War,4.048011437,81491,1994,0.381100485
2324,Life Is Beautiful    ,Comedy|Drama|Romance|War,4.154341842,23976,1997,0.115071317
3003,Train of Life    ,Comedy|Drama|Romance|War,3.478142077,183,1998,0.000735337
48032,"Tiger and the Snow, The    ",Comedy|Drama|Romance|War,3.695804196,143,2005,0.000610567
56060,I Served the King of England    ,Comedy|Drama|Romance|War,3.5,121,2006,0.000489262
4428,"Misfits, The  ",Comedy|Drama|Romance|Western,3.617924528,318,1961,0.001329152
1682,"Truman Show, The  ",Comedy|Drama|Sci-Fi,3.859743263,33731,1998,0.15040967
36363,Kin-Dza-Dza!  ,Comedy|Drama|Sci-Fi,3.9888,625,1986,0.002880119
89898,Generation P  ,Comedy|Drama|Sci-Fi,3.518018018,111,2011,0.000451138
96655,Robot & Frank  ,Comedy|Drama|Sci-Fi,3.678356713,998,2012,0.004241041
179881,Downsizing  ,Comedy|Drama|Sci-Fi,2.846938776,490,2017,0.001611619
56003,Southland Tales  ,Comedy|Drama|Sci-Fi|Thriller,2.734504132,484,2006,0.001529016
8690,Slaughterhouse-Five  ,Comedy|Drama|Sci-Fi|War,3.673076923,676,1972,0.002868566
45,To Die For  ,Comedy|Drama|Thriller,3.382907947,8267,1995,0.032309203
319,Shallow Grave  ,Comedy|Drama|Thriller,3.775382786,6727,1994,0.029340705
5416,Cherish  ,Comedy|Drama|Thriller,3.393442623,122,2002,0.000478287
6193,Poolhall Junkies  ,Comedy|Drama|Thriller,3.466981132,318,2002,0.001273699
8330,Our Man in Havana  ,Comedy|Drama|Thriller,3.719653179,173,1959,0.000743424
41716,"Matador, The  ",Comedy|Drama|Thriller,3.411130285,1159,2005,0.004567409
91128,"Rum Diary, The  ",Comedy|Drama|Thriller,3.056990881,658,2011,0.00232385
105835,"Double, The  ",Comedy|Drama|Thriller,3.451612903,558,2013,0.002225074
116897,Wild Tales  ,Comedy|Drama|Thriller,4.105126877,1931,2014,0.009157923
145150,The Dressmaker  ,Comedy|Drama|Thriller,3.678,250,2015,0.001062282
665,Underground  ,Comedy|Drama|War,3.946020489,1269,1995,0.005785076
946,To Be or Not to Be  ,Comedy|Drama|War,3.945575843,1424,1942,0.006490954
1281,"Great Dictator, The  ",Comedy|Drama|War,4.04911016,4439,1940,0.020765044
2436,Tea with Mussolini  ,Comedy|Drama|War,3.405591572,1234,1999,0.004855074
3035,Mister Roberts  ,Comedy|Drama|War,4.035232068,2370,1955,0.011048542
3448,"Good Morning, Vietnam  ",Comedy|Drama|War,3.666639263,12164,1987,0.051526746
5060,M*A*S*H    ,Comedy|Drama|War,3.890346099,11933,1970,0.053632248
6542,"Cuckoo, The    ",Comedy|Drama|War,3.830866808,473,2002,0.002093372
7122,King of Hearts  ,Comedy|Drama|War,3.87804878,328,1966,0.001469519
8190,"Americanization of Emily, The  ",Comedy|Drama|War,3.541666667,144,1964,0.000589194
26158,Closely Watched Trains    ,Comedy|Drama|War,3.856796117,206,1966,0.000917872
30701,Chimes at Midnight    ,Comedy|Drama|War,3.688976378,127,1965,0.00054125
56788,Charlie Wilson's War  ,Comedy|Drama|War,3.643476621,2652,2007,0.011162915
107408,Only Old Men Are Going to Battle    ,Comedy|Drama|War,3.912621359,103,1973,0.000465579
135504,Little Boy  ,Comedy|Drama|War,3.589285714,112,2015,0.000464423
173209,War Machine  ,Comedy|Drama|War,2.99795082,244,2017,0.000845089
193944,The Ballad of Buster Scruggs  ,Comedy|Drama|Western,3.669109948,955,2018,0.004048109
189,Reckless  ,Comedy|Fantasy,2.991776316,304,1995,0.001050729
598,Window to Paris    ,Comedy|Fantasy,3.547945205,146,1994,0.000598436
1126,Drop Dead Fred  ,Comedy|Fantasy,2.635125819,2901,1991,0.008831556
1278,Young Frankenstein  ,Comedy|Fantasy,3.984962165,15594,1974,0.071790976
2044,"Devil and Max Devlin, The  ",Comedy|Fantasy,2.513011152,269,1981,0.000780971
2174,Beetlejuice  ,Comedy|Fantasy,3.500623591,20847,1988,0.084309615
2253,Toys  ,Comedy|Fantasy,2.690886005,3544,1992,0.01101735
2622,William Shakespeare's A Midsummer Night's Dream  ,Comedy|Fantasy,3.293768546,3370,1999,0.012823634
3088,Harvey  ,Comedy|Fantasy,3.998315553,3562,1950,0.016453531
3258,Death Becomes Her  ,Comedy|Fantasy,2.955242267,3653,1992,0.01247185
3466,Heart and Souls  ,Comedy|Fantasy,3.447392924,1074,1993,0.004277433
3784,"Kid, The  ",Comedy|Fantasy,3.112047441,1602,2000,0.00575966
4130,Maid to Order  ,Comedy|Fantasy,2.427419355,434,1987,0.00121709
4240,Just Visiting  ,Comedy|Fantasy,2.797136038,419,2001,0.001353991
4462,18 Again!  ,Comedy|Fantasy,2.480836237,287,1988,0.000822561
4605,How to Get Ahead in Advertising  ,Comedy|Fantasy,3.576212471,433,1989,0.001788955
5102,Rookie of the Year  ,Comedy|Fantasy,2.763285024,828,1993,0.002643286
5214,"Oh, God!  ",Comedy|Fantasy,3.167241379,870,1977,0.00318338
5768,Modern Problems  ,Comedy|Fantasy,2.6,160,1981,0.000480597
7012,Mr. Destiny  ,Comedy|Fantasy,3.111320755,265,1990,0.00095253
7036,Teen Wolf  ,Comedy|Fantasy,2.839607201,1222,1985,0.00400883
7708,Bedazzled  ,Comedy|Fantasy,3.376666667,450,1967,0.001755451
8610,All of Me  ,Comedy|Fantasy,3.570512821,936,1984,0.003860953
26686,Ghost Dad  ,Comedy|Fantasy,2.248076923,260,1990,0.000675263
30883,Fat Albert  ,Comedy|Fantasy,2.04620462,303,2004,0.000716275
49013,"Santa Clause 3: The Escape Clause, The  ",Comedy|Fantasy,2.399297424,427,2006,0.001183587
53993,Evan Almighty  ,Comedy|Fantasy,2.693005671,2645,2007,0.008229076
74698,Tooth Fairy  ,Comedy|Fantasy,2.417177914,489,2010,0.001365544
95441,Ted  ,Comedy|Fantasy,3.138061074,5436,2012,0.019707383
1241,Dead Alive    ,Comedy|Fantasy|Horror,3.715703651,2821,1992,0.012109669
2148,House  ,Comedy|Fantasy|Horror,2.967914439,1122,1986,0.00384709
2149,House II: The Second Story  ,Comedy|Fantasy|Horror,2.325673534,631,1987,0.001695377
4680,Vampire's Kiss  ,Comedy|Fantasy|Horror,3.081967213,305,1989,0.001085965
44238,Leprechaun 2  ,Comedy|Fantasy|Horror,2.073529412,102,1994,0.000244342
50641,House    ,Comedy|Fantasy|Horror,3.690705128,312,1977,0.001330308
99437,John Dies at the End  ,Comedy|Fantasy|Horror,3.398661568,523,2012,0.002053514
135534,Krampus  ,Comedy|Fantasy|Horror,3.098191214,387,2015,0.001385183
4789,Phantom of the Paradise  ,Comedy|Fantasy|Horror|Musical|Thriller,3.341494845,388,1974,0.001497824
7046,"Witches of Eastwick, The  ",Comedy|Fantasy|Horror|Thriller,3.206766917,1995,1987,0.007390919
36401,"Brothers Grimm, The  ",Comedy|Fantasy|Horror|Thriller,2.932586149,2989,2005,0.010126627
829,Joe's Apartment  ,Comedy|Fantasy|Musical,2.66396292,1726,1996,0.005311988
7577,"Magic Flute, The    ",Comedy|Fantasy|Musical|Romance,3.817204301,186,1975,0.00082025
46967,Scoop  ,Comedy|Fantasy|Mystery,3.372031662,1137,2006,0.004429352
27537,Nothing  ,Comedy|Fantasy|Mystery|Sci-Fi,3.236111111,108,2003,0.000403771
1265,Groundhog Day  ,Comedy|Fantasy|Romance,3.891761484,37616,1993,0.169124666
2100,Splash  ,Comedy|Fantasy|Romance,3.219836859,11156,1984,0.041498318
3087,Scrooged  ,Comedy|Fantasy|Romance,3.465142014,5422,1988,0.021705444
3393,Date with an Angel  ,Comedy|Fantasy|Romance,2.384803922,204,1987,0.000562045
3516,"Bell, Book and Candle  ",Comedy|Fantasy|Romance,3.668539326,890,1958,0.003771997
4153,Down to Earth  ,Comedy|Fantasy|Romance,2.742476852,864,2001,0.002737441
4890,Shallow Hal  ,Comedy|Fantasy|Romance,2.827994086,6087,2001,0.01988703
7057,"Midsummer Night's Dream, A  ",Comedy|Fantasy|Romance,3.211382114,123,1935,0.000456337
7380,Ella Enchanted  ,Comedy|Fantasy|Romance,3.280182232,1756,2004,0.006654426
7444,13 Going on 30  ,Comedy|Fantasy|Romance,3.107963247,5224,2004,0.018757164
25750,Sherlock Jr.  ,Comedy|Fantasy|Romance,3.922689076,595,1924,0.002696429
25870,Here Comes Mr. Jordan  ,Comedy|Fantasy|Romance,3.695035461,141,1941,0.000601902
25891,Heaven Can Wait  ,Comedy|Fantasy|Romance,3.569958848,243,1943,0.001002207
33836,Bewitched  ,Comedy|Fantasy|Romance,2.55253716,1951,2005,0.005753306
36525,Just Like Heaven  ,Comedy|Fantasy|Romance,3.504754358,1893,2005,0.00766472
45732,My Super Ex-Girlfriend  ,Comedy|Fantasy|Romance,2.487579844,1409,2006,0.004049264
57538,Over Her Dead Body  ,Comedy|Fantasy|Romance,2.722748815,211,2008,0.00066371
58347,Penelope  ,Comedy|Fantasy|Romance,3.543624161,1043,2006,0.004269923
61729,Ghost Town  ,Comedy|Fantasy|Romance,3.391339869,1224,2008,0.004795577
69606,Ghosts of Girlfriends Past  ,Comedy|Fantasy|Romance,2.845454545,770,2009,0.002531224
86882,Midnight in Paris  ,Comedy|Fantasy|Romance,3.780576631,6590,2011,0.028782703
95873,Ruby Sparks  ,Comedy|Fantasy|Romance,3.663424125,1028,2012,0.004350793
197199,Isn't It Romantic  ,Comedy|Fantasy|Romance,2.835680751,213,2019,0.000697791
788,"Nutty Professor, The  ",Comedy|Fantasy|Romance|Sci-Fi,2.811082663,19138,1996,0.062152455
718,"Visitors, The    ",Comedy|Fantasy|Sci-Fi,3.428363988,1033,1993,0.004091432
2134,Weird Science  ,Comedy|Fantasy|Sci-Fi,3.293045523,5953,1985,0.022647577
2717,Ghostbusters II  ,Comedy|Fantasy|Sci-Fi,3.031570457,8679,1989,0.030396633
188189,Sorry to Bother You  ,Comedy|Fantasy|Sci-Fi,3.69412516,783,2018,0.003341654
8373,"Stepford Wives, The  ",Comedy|Fantasy|Thriller,2.682983193,2380,2004,0.007377055
101529,"Brass Teapot, The  ",Comedy|Fantasy|Thriller,3.299270073,137,2012,0.000522188
12,Dracula: Dead and Loving It  ,Comedy|Horror,2.624565624,3741,1995,0.011343139
751,Careful  ,Comedy|Horror,3.386363636,154,1992,0.00060248
842,Tales from the Crypt Presents: Bordello of Blood  ,Comedy|Horror,2.775118359,1901,1996,0.006094692
2003,Gremlins  ,Comedy|Horror,3.284237288,11800,1984,0.044771811
2004,Gremlins 2: The New Batch  ,Comedy|Horror,2.754761905,4620,1990,0.014703278
2163,Attack of the Killer Tomatoes!  ,Comedy|Horror,2.520943953,1695,1978,0.004936521
2514,Pet Sematary II  ,Comedy|Horror,2.117882118,1001,1992,0.002449198
2606,Idle Hands  ,Comedy|Horror,2.768115942,1863,1999,0.005957791
2699,Arachnophobia  ,Comedy|Horror,2.792260931,12831,1990,0.041390877
2747,"Little Shop of Horrors, The  ",Comedy|Horror,3.224714969,2719,1960,0.010129515
2780,"Raven, The  ",Comedy|Horror,3.240576497,451,1963,0.001688445
3013,Bride of Re-Animator  ,Comedy|Horror,2.916317992,478,1990,0.001610464
3692,Class of Nuke 'Em High  ,Comedy|Horror,2.448757764,322,1986,0.00091094
3693,"Toxic Avenger, The  ",Comedy|Horror,2.865168539,1157,1985,0.003829761
3694,"Toxic Avenger, Part II, The  ",Comedy|Horror,2.298701299,385,1989,0.001022425
3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The  ",Comedy|Horror,2.040752351,319,1989,0.000752089
3777,Nekromantik  ,Comedy|Horror,2.772222222,180,1987,0.000576486
3785,Scary Movie  ,Comedy|Horror,2.717772161,11473,2000,0.036022858
3928,Abbott and Costello Meet Frankenstein  ,Comedy|Horror,3.424672489,916,1948,0.003624121
3962,Ghoulies II  ,Comedy|Horror,1.610902256,266,1987,0.000495038
4138,My Demon Lover  ,Comedy|Horror,2.074074074,108,1987,0.000258783
4425,Howling III: The Marsupials  ,Comedy|Horror,1.689393939,198,1987,0.000386442
4501,"Elvira, Mistress of the Dark  ",Comedy|Horror,2.771714922,449,1988,0.001437749
4518,The Lair of the White Worm  ,Comedy|Horror,2.914656772,539,1988,0.001814949
4532,Return of the Living Dead Part II  ,Comedy|Horror,2.850961538,416,1988,0.001370165
4561,Waxwork  ,Comedy|Horror,2.9375,232,1988,0.000787325
4697,Basket Case  ,Comedy|Horror,2.888586957,368,1982,0.001228065
4753,Vamp  ,Comedy|Horror,2.641791045,134,1986,0.00040897
4767,Abbott and Costello Meet the Mummy  ,Comedy|Horror,3.092140921,369,1955,0.001318177
5205,Motel Hell  ,Comedy|Horror,2.92081448,221,1980,0.000745735
5310,Transylvania 6-5000  ,Comedy|Horror,2.332394366,355,5000,0.000956574
5852,Saturday the 14th  ,Comedy|Horror,2.391304348,161,1981,0.000444784
6602,Brain Damage  ,Comedy|Horror,3.148387097,155,1988,0.000563778
6744,Once Bitten  ,Comedy|Horror,2.510739857,419,1985,0.001215357
6755,Bubba Ho-tep  ,Comedy|Horror,3.471234799,2138,2002,0.008573928
6888,Scary Movie 3  ,Comedy|Horror,2.416570936,3482,2003,0.009721123
7117,Leprechaun  ,Comedy|Horror,2.102697095,482,1993,0.001170879
7319,Club Dread  ,Comedy|Horror,2.495975855,497,2004,0.001433128
7993,"Bucket Of Blood, A  ",Comedy|Horror,3.274774775,111,1959,0.000419945
8196,Beyond the Valley of the Dolls  ,Comedy|Horror,3.181222707,229,1970,0.000841623
8701,Dr. Jekyll and Ms. Hyde  ,Comedy|Horror,2.148514851,101,1995,0.000250696
8874,Shaun of the Dead  ,Comedy|Horror,3.877671541,19558,2004,0.087616033
8928,"Fearless Vampire Killers, The  ",Comedy|Horror,3.369230769,455,1967,0.001771048
8967,Seed of Chucky    ,Comedy|Horror,2.190366972,436,2004,0.001103295
44972,Scary Movie 4  ,Comedy|Horror,2.31871345,1881,2006,0.005038764
51498,2001 Maniacs  ,Comedy|Horror,2.685714286,105,2001,0.00032579
55553,Black Sheep  ,Comedy|Horror,3.04,525,2006,0.001843831
57421,Hatchet  ,Comedy|Horror,2.964788732,142,2006,0.000486374
57910,Teeth  ,Comedy|Horror,2.923312883,489,2007,0.001651476
60363,Zombie Strippers!  ,Comedy|Horror,2.156818182,220,2008,0.000548181
66427,My Name Is Bruce  ,Comedy|Horror,2.967592593,216,2007,0.000740536
68952,Drag Me to Hell  ,Comedy|Horror,3.154553611,2229,2009,0.008123368
71732,I Sell the Dead  ,Comedy|Horror,3.223404255,141,2008,0.000525076
72787,Doghouse  ,Comedy|Horror,3.112,125,2009,0.000449405
83134,Tucker & Dale vs Evil  ,Comedy|Horror,3.829950031,3202,2010,0.014167805
89030,Fright Night  ,Comedy|Horror,3.133744856,729,2011,0.002639242
95237,Detention  ,Comedy|Horror,3.145631068,103,2012,0.000374311
96448,Piranha 3DD    ,Comedy|Horror,1.886666667,150,2012,0.000326945
99787,"Haunted House, A  ",Comedy|Horror,2.313953488,129,2013,0.000344852
115122,What We Do in the Shadows  ,Comedy|Horror,3.9765625,2304,2014,0.010584697
130686,The Final Girls  ,Comedy|Horror,3.262820513,234,2015,0.000882058
140523,"Visit, The  ",Comedy|Horror,3.27602108,759,2015,0.002872609
141718,Deathgasm  ,Comedy|Horror,3.28525641,156,2015,0.000592082
141799,Cooties  ,Comedy|Horror,2.857664234,137,2015,0.000452293
177287,Little Evil  ,Comedy|Horror,2.848623853,109,2017,0.000358715
179749,Creep 2  ,Comedy|Horror,3.506329114,158,2017,0.000640026
200938,The Dead Don't Die  ,Comedy|Horror,2.795081967,122,2019,0.000393951
94478,Dark Shadows  ,Comedy|Horror|IMAX,2.89071511,1734,2012,0.005790853
2746,Little Shop of Horrors  ,Comedy|Horror|Musical,3.302448392,8332,1986,0.031788748
27563,"Happiness of the Katakuris, The    ",Comedy|Horror|Musical,3.455719557,271,2001,0.001081922
2657,"Rocky Horror Picture Show, The  ",Comedy|Horror|Musical|Sci-Fi,3.350932836,13400,1975,0.051875064
26925,Cannibal! The Musical    ,Comedy|Horror|Musical|Western,3.335329341,167,1996,0.000643492
26306,Theatre of Blood  ,Comedy|Horror|Mystery,3.538461538,130,1973,0.00053143
26558,"Stuff, The  ",Comedy|Horror|Mystery|Sci-Fi,3.106321839,174,1985,0.00062443
1407,Scream  ,Comedy|Horror|Mystery|Thriller,3.278621601,16657,1996,0.063092278
1717,Scream 2  ,Comedy|Horror|Mystery|Thriller,2.765622776,7025,1997,0.022445402
3273,Scream 3  ,Comedy|Horror|Mystery|Thriller,2.430953106,6568,2000,0.018445815
27584,Dead End  ,Comedy|Horror|Mystery|Thriller,3.197718631,263,2003,0.000971592
86295,Scream 4  ,Comedy|Horror|Mystery|Thriller,2.906367041,801,2011,0.002689497
93,Vampire in Brooklyn  ,Comedy|Horror|Romance,2.491993802,1936,1995,0.00557366
99007,Warm Bodies  ,Comedy|Horror|Romance,3.330605927,2261,2013,0.008699853
2793,"American Werewolf in Paris, An  ",Comedy|Horror|Romance|Thriller,2.64303001,2066,1997,0.006308419
149830,Pride and Prejudice and Zombies  ,Comedy|Horror|Romance|Thriller,2.894039735,302,2016,0.001009717
1255,Bad Taste  ,Comedy|Horror|Sci-Fi,3.433920705,2043,1987,0.008104883
2613,Night of the Comet  ,Comedy|Horror|Sci-Fi,3.058114812,1411,1984,0.004985043
3018,Re-Animator  ,Comedy|Horror|Sci-Fi,3.52075227,2313,1985,0.009408041
4412,"Thing with Two Heads, The  ",Comedy|Horror|Sci-Fi,1.98951049,143,1972,0.000328678
4493,Critters 2: The Main Course  ,Comedy|Horror|Sci-Fi,2.290575916,382,1988,0.001010872
4533,"Return of the Living Dead, The  ",Comedy|Horror|Sci-Fi,3.45478523,1327,1985,0.005296392
4652,"Return of Swamp Thing, The  ",Comedy|Horror|Sci-Fi,1.995260664,211,1989,0.000486374
5305,Return of the Killer Tomatoes!  ,Comedy|Horror|Sci-Fi,2.330564784,301,1988,0.000810431
6659,Tremors  ,Comedy|Horror|Sci-Fi,3.370013947,3585,1990,0.013957543
7266,"Lost Skeleton of Cadavra, The  ",Comedy|Horror|Sci-Fi,3.339393939,165,2002,0.000636561
7845,Tremors II: Aftershocks  ,Comedy|Horror|Sci-Fi,2.761363636,572,1996,0.001824768
7846,Tremors 3: Back to Perfection  ,Comedy|Horror|Sci-Fi,2.514138817,389,2001,0.001129866
26629,Killer Klowns from Outer Space  ,Comedy|Horror|Sci-Fi,2.941253264,383,1988,0.001301426
